"periode_data","wilayah","kecamatan","kelurahan","alamat","nama_bank_sampah","kegiatan","status_kegiatan","keterangan"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Cikoko","Jl. Cikoko Barat I","RW 03 Cikoko","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Cikoko","Jl. Cikoko Barat III","RW 05 Cikoko","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Cikoko","Jl. Cikoko Barat Dalam 4 No.26 RT.002/005","SD 01 Cikoko","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Cikoko","Jl. Cikoko Barat III No. 23 RT.005/005","SD 03 Cikoko","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Cikoko","Jl. Cikoko Barat Iv No. 12A RT. 017/003","SMP 155","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Cikoko","Jl. Mt. Haryono, Cikoko","Sudin Perhubungan","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Buncit Raya","GS Supermarket","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Minyak 1, RT.005/006","Kantor Kelurahan Duren Tiga (PPSU Mandiri)","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Potlot II No. 6 Duren Tiga RT 01/06","Puskesmas Kecamatan Pancoran","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","N/A","RW 01 Duren Tiga","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Potlot II","RW 03 Duren Tiga","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Kemang Utara 10","RW 05 Duren Tiga","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Minyak","RW 06 Duren Tiga","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Manunggal","RW 07 Duren Tiga","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Raya Pasar Minggu No.100 RT.001/007","SD 01 Duren Tiga","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Guru Alip ( Minyak 1) No, 40 RT.005/006","SD 02 Duren Tiga","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Duren Tiga Barat RT.004/001","SD 07 Duren Tiga","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Saguling 1 No. 27 RT.005/001","SD 09 Duren Tiga (Bersih & Harum)","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Duren Tiga Selatan VII No.5 RT.003/002","SD 13 Duren Tiga","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Kalibata Utara Vi, No.28 RT.015/002","SD 14 Duren Tiga","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Kemang Utara No.34 RT.009/001","SD Sumbangsih","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Kemang Utara Ix No. 10 RT 01/01","Sekolah Tinggi Teologi (STTRI)","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Potlot II No.2 RT.002/003","SMA 55","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Duren Tiga Raya No. 1 RT.004/001","SMA Perguruan Cikini","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Kalibata Utara Vi, No.2 RT.015/002","SMP 238","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","Jl. Duren Tiga Raya No. 133 RT 006/006","TK Green Montessori","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Kalibata Timur RT 03/01 No. 28","Jambu RW 01 Kalibata","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Kalibata Timur Iv No.1","Kantor Kelurahan Kalibata (PPSU)","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Buncit Indah No.41","Kenari (Sudin)","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Guru Alip RW 006","Komplek POMAD RW 06 Kalibata","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Duren Tiga Selatan VII No.5 RT.003/002","RW 02 Kalibata","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Kalibata Tengah","RW 03 Kalibata","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Warung Jati Timur Raya","RW 04 Kalibata","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Kalibata Tengah","RW 07 Kalibata","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Pasar Minggu Raya","RW 08 Kalibata","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Komplek Pejaten Indah","RW 09 Kalibata","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Kalibata Utara 1","RW 10 Kalibata","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Kalibata Tengah","SD 01 Kalibata","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Kalibata Tengah RT 09/03","SD 03 Kalibata","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Warungjati Barat No.2 RT.004/005","SD 04 Kalibata","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Kalibata Timur No. 10","SD 05 Kalibata","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Kalibata Tengah No.8 RT.001/006","SD 07 Kalibata","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Kalibata Timur Ive No.4E","SD 11 Kalibata","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Warung Jati Barat RW 05 Kalibata","Semangka","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Kalibata Timur I","SMK Wali Songo","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Madrasah No. 36 RT 11/10","SMP 182","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Komplek Garuda No.200 RT.013/004","SMP Sultan Hasannudin","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Kalibata","Jl. Kalibata Utara Vi No. 2 RT 015/02","TK Al Hikmah","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pancoran","RT 007 / 004 Pancoran","Bina Cerdas Mandiri","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pancoran","Jl. Pancoran Barat III No. 55 RT. 002/004","Kantor Kelurahan Pancoran (Padu Sulang)","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pancoran","Komplek Mbau Kelurahan Pancoran","PT. Culture Royale","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pancoran","Jl. Pancoran Barat V","RW 01 Pancoran","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pancoran","Jl. Pancoran Buntu","RW 02 Pancoran","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pancoran","Jl. Pancoran Barat","RW 03 Pancoran","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pancoran","Jl. Pancoran Barat X","RW 04 Pancoran","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pancoran","Jl. Pancoran Barat","RW 06 Pancoran","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pancoran","Komplek Tni Au Pancoran, Jl. Triloka XII, RT. 003/004","SD 01 Pancoran","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pancoran","Jl. Pancoran Timur IIb No. 21 RT02/05","SD 03 Pancoran","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pancoran","Jl. Pancoran Timur IIb No. 21 RT02/08","SD 05 Pancoran","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pancoran","Jl. Pancoran Barat VIII No. 8A RT. 010/003","SD 07 Pancoran","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pancoran","Jl. Pancoran Barat VIII Blok. Rcc No.11","SD 08 Pancoran","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pancoran","Jl. Pancoran Barat Vi","SD 10 Pancoran","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pancoran","Jl. Pancoran Barat III No.72 RT. 012/06","SMK Yapenap","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pengadegan","Kantor Camat Pancoran, Jl. Pangadegan Timur II","Kantor Kecamatan Pancoran (Tangguh)","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pengadegan","Jl. Pengadegan Timur 1 No. 9D RT.06/01","Kantor Kelurahan Pengadegan (PPSU Makmur)","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pengadegan","Komplek Polri RW 003","Kemala 03","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pengadegan","Jl. Perdatam Raya RW 08","Langit Biru 08","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pengadegan","Jl. Pengadegan Timur III","RW 02 Pengadegan","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pengadegan","Jl. Pengadegan Timur Raya","RW 04 Pengadegan","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pengadegan","Jl. Perdatan Raya RW 05","RW 05 Pengadegan","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pengadegan","Jl. Pengadegan Barat III","RW 06 Pengadegan","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pengadegan","RW 07 Pengadegan","Sahabat","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pengadegan","Jl. Pengadegan Timur I No.2, RT. 01/01","SD 03 Pangadegan (Bersih & Indah)","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pengadegan","Jl. Pengadegan Selatan Ix No.46 RT. 07/04","SD 07 Pangadegan (Cempaka)","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pengadegan","Jl. Pengadegan Barat Raya No, 13 RT. 07/04","SMP 154","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Pengadegan","Jl. Pengadegan Timur I RT.002/001","Sumber Rejeki","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Rawajati","Jl. Rawajati Brat Dipo Dpr Rawajati","Hijau Daun I (Satpel)","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Rawajati","Komplek Kbi","Hijau Daun II","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Rawajati","Jl. Rawajati Barat V No.37 RT.006/004","Kantor Kelurahan Rawajati (PPSU)","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Rawajati","Komplek Kalibata Indah","KBI","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Rawajati","Komplek Zeni Ad RW 003 Rawajati Pancoran","Percontohan Rawajati","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Rawajati","Gang Porti No.53","RW 02 Rawajati","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Rawajati","Jl. Binawarga No.5","RW 07 Rawajati","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Rawajati","Jl. Rawajati Barat","SD 01 Rawajati","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Rawajati","Komplek Zeni Ad VII No. 3 RT 002/003","SD 03 Rawajati","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Rawajati","Jl. Rawajati Barat No.2 RT.005/004","SD 06 Rawajati","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Rawajati","Komplek Kalibata Indah Jl. Semangka RT.015/06","SD 08 Rawajati","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Rawajati","N/A","Komplek DPR","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Cikoko","N/A","RW 04 Cikoko","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Rawajati","N/A","RW 01 Rawajati","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Rawajati","N/A","RW 08 Rawajati","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pancoran","Duren Tiga","N/A","RW 02 Duren Tiga","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Cilandak Timur","Jl. Nis","Amanah Bersama","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Cilandak Timur","Jl. Benda Bawah Gg. Masjid Dlm 006/04","Barbeque","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Cilandak Timur","Jl. Kp. Pedurenan Gg. Opek No. 98","Berkah Bersama","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Cilandak Timur","Jl. Bhaki No. 48 A","Kantor Kelurahan Cilandak Timur (PPSU)","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Cilandak Timur","Jl. Cilandak Kko","RPTRA Podomoro","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Cilandak Timur","Jl. Benda Gg. H. Sainin RT 05/04","RW 04 Cilandak Timur","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Cilandak Timur","Jl. Raya Cilandak Kko No. 14","SD 02 Cilandak Timur","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Cilandak Timur","Komplek Jl. Memed Raya","SD 03 Cilandak Timur","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Cilandak Timur","Jl. Jaha No. 30 B","SD Al-Achfas","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Cilandak Timur","Jeruk Purut 3 No.1 RT.003/003","SMP 56","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Jati Padang","Jl. Jati Padang Gg. Wahid No. 52","Amalia","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Jati Padang","Jl. Jatipadang III No. 33","Belimbing","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Jati Padang","Jl. Raya Ragunan No. 12B","Hokben","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Jati Padang","Jl. Ragunan No. 16","Kantor Kecamatan Pasar Minggu","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Jati Padang","Jl. Raya Ragunan RT.14/02","Kantor Kelurahan Jati Padang (PPSU)","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Jati Padang","N/A","Kartun 99","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Jati Padang","Gg. H. Mamat","Mawar","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Jati Padang","Jl. Raya Ragunan No. 16-17","RSUD Jati Padang","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Jati Padang","Jl. Bacang No. 6","SD 01 Jati Padang","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Jati Padang","Jl. Pejaten Raya No. 34","SD Strada Wiyatasana (Lestari)","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Jati Padang","Jl. Raya Ragunan No. 33","SMA 28","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Jati Padang","Jl. Ragunan","SMK 25","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Jati Padang","Jl. Taman Margasatwa Raya No. 38B","SMK 57","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Jati Padang","Jl. Pejaten Raya","SMK 8","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Jati Padang","Jl. Menara No. 6","SMP 218","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Jati Padang","Jl. Ragunan 30","SMP Suluh","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Kebagusan","Jl. Gg. Ikhlas Raya Kebagusan","68 Kebagusan","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Kebagusan","Jl. Kebagusan","Anggur","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Kebagusan","Jl. Gg. H. Niming","Asri","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Kebagusan","N/A","Belimbing","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Kebagusan","Jl. Kebagusan Kecil Gg. Ikhlas","Durian 3","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Selatan","Pasar Minggu","Kebagusan","Kantor Sekretariat RW 02 Jl. Assakinah Kebagusan","Flamboyan","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
